image_id,fold,xmin,ymin,xmax,ymax,isbox,source,label
1_69,1,539.0,491.0,986.0,1052.0,True,7,7
1_69,1,1500.0,856.0,1860.0,1080.0,True,5,5
1_69,1,1612.0,905.0,1920.0,1080.0,True,2,2
1_69,1,475.0,510.0,898.0,1080.0,True,3,3
1_69,1,454.0,779.0,908.0,1080.0,True,1,1
1_69,1,1310.0,284.0,1701.0,838.0,True,2,2
1_69,1,1320.0,276.0,1676.0,835.0,True,5,5
1_69,1,538.0,540.0,907.0,1070.0,True,5,5
1_70,1,1335.0,320.0,1671.0,869.0,True,5,5
1_70,1,1609.0,939.0,1787.0,1080.0,True,5,5
1_70,1,1726.0,986.0,1920.0,1080.0,True,2,2
1_70,1,1339.0,571.0,1720.0,1031.0,True,1,1
1_70,1,1001.0,0.0,1174.0,86.0,True,1,1
1_70,1,1335.0,329.0,1719.0,900.0,True,2,2
1_71,1,1342.0,607.0,1738.0,1071.0,True,1,1
1_71,1,1336.0,360.0,1719.0,914.0,True,2,2
1_71,1,1336.0,352.0,1736.0,938.0,True,5,5
1_71,1,952.0,0.0,1159.0,116.0,True,1,1
1_71,1,1710.0,997.0,1848.0,1080.0,True,5,5
1_71,1,527.0,573.0,970.0,1080.0,True,7,7
1_71,1,495.0,628.0,880.0,1080.0,True,5,5
1_71,1,423.0,591.0,872.0,1080.0,True,3,3
1_71,1,401.0,886.0,877.0,1080.0,True,1,1
1_71,1,954.0,0.0,1160.0,69.0,True,2,2
1_72,1,367.0,643.0,857.0,1080.0,True,3,3
1_72,1,391.0,949.0,856.0,1080.0,True,1,1
1_72,1,523.0,624.0,954.0,1080.0,True,7,7
1_72,1,468.0,678.0,867.0,1080.0,True,5,5
1_72,1,1355.0,401.0,1702.0,991.0,True,5,5
1_72,1,932.0,0.0,1131.0,112.0,True,2,2
1_72,1,930.0,0.0,1130.0,161.0,True,1,1
1_72,1,1353.0,664.0,1766.0,1080.0,True,1,1
1_72,1,1356.0,409.0,1764.0,1000.0,True,2,2
1_73,1,364.0,679.0,841.0,1080.0,True,3,3
1_73,1,910.0,0.0,1119.0,192.0,True,1,1
1_73,1,1380.0,709.0,1791.0,1080.0,True,1,1
1_73,1,447.0,718.0,804.0,1080.0,True,5,5
1_73,1,447.0,664.0,944.0,1080.0,True,7,7
1_73,1,346.0,987.0,844.0,1080.0,True,1,1
1_73,1,895.0,0.0,1121.0,137.0,True,2,2
1_73,1,1379.0,441.0,1791.0,1045.0,True,2,2
1_73,1,1364.0,434.0,1717.0,1044.0,True,5,5
1_74,1,317.0,737.0,814.0,1080.0,True,3,3
1_74,1,1407.0,765.0,1827.0,1080.0,True,1,1
1_74,1,1398.0,493.0,1822.0,1080.0,True,2,2
1_74,1,1387.0,487.0,1750.0,1080.0,True,5,5
1_74,1,319.0,1035.0,824.0,1080.0,True,1,1
1_74,1,871.0,0.0,1123.0,240.0,True,1,1
1_74,1,465.0,719.0,915.0,1080.0,True,7,7
1_74,1,425.0,780.0,757.0,1080.0,True,5,5
1_74,1,878.0,0.0,1112.0,186.0,True,2,2
1_75,1,415.0,814.0,725.0,1080.0,True,5,5
1_75,1,868.0,0.0,1122.0,217.0,True,2,2
1_75,1,870.0,0.0,1143.0,184.0,True,5,5
1_75,1,885.0,0.0,1107.0,273.0,True,1,1
1_75,1,1407.0,523.0,1778.0,1080.0,True,5,5
1_75,1,336.0,773.0,801.0,1080.0,True,3,3
1_75,1,1424.0,526.0,1854.0,1080.0,True,2,2
1_75,1,1426.0,803.0,1852.0,1080.0,True,1,1
1_75,1,443.0,760.0,878.0,1080.0,True,7,7
1_76,1,853.0,4.0,1121.0,328.0,True,1,1
1_76,1,345.0,834.0,764.0,1080.0,True,3,3
1_76,1,1465.0,862.0,1920.0,1080.0,True,1,1
1_76,1,466.0,819.0,801.0,1080.0,True,7,7
1_76,1,435.0,874.0,647.0,1080.0,True,5,5
1_76,1,852.0,0.0,1152.0,231.0,True,5,5
1_76,1,1445.0,577.0,1823.0,1080.0,True,5,5
1_76,1,1481.0,583.0,1899.0,1080.0,True,2,2
1_76,1,853.0,0.0,1136.0,269.0,True,2,2
1_77,1,1510.0,622.0,1920.0,1080.0,True,2,2
1_77,1,1475.0,615.0,1849.0,1080.0,True,5,5
1_77,1,1497.0,928.0,1920.0,1080.0,True,1,1
1_77,1,856.0,0.0,1122.0,364.0,True,1,1
1_77,1,418.0,916.0,589.0,1080.0,True,5,5
1_77,1,507.0,858.0,782.0,1080.0,True,7,7
1_77,1,359.0,877.0,720.0,1080.0,True,3,3
1_77,1,858.0,0.0,1154.0,238.0,True,5,5
1_77,1,855.0,1.0,1126.0,301.0,True,2,2
1_78,1,382.0,981.0,591.0,1080.0,True,5,5
1_78,1,462.0,919.0,723.0,1080.0,True,7,7
1_78,1,1551.0,991.0,1920.0,1080.0,True,1,1
1_78,1,861.0,59.0,1154.0,420.0,True,1,1
1_78,1,885.0,0.0,1155.0,353.0,True,2,2
1_78,1,419.0,939.0,585.0,1080.0,True,3,3
1_78,1,1517.0,679.0,1861.0,1080.0,True,5,5
1_78,1,857.0,0.0,1176.0,327.0,True,5,5
1_78,1,1548.0,686.0,1920.0,1080.0,True,2,2
1_79,1,1581.0,722.0,1920.0,1080.0,True,2,2
1_79,1,1547.0,717.0,1903.0,1080.0,True,5,5
1_79,1,1587.0,1024.0,1920.0,1080.0,True,1,1
1_79,1,879.0,0.0,1164.0,388.0,True,2,2
1_79,1,867.0,111.0,1166.0,464.0,True,1,1
1_79,1,883.0,0.0,1181.0,362.0,True,5,5
1_79,1,505.0,959.0,688.0,1080.0,True,7,7
1_79,1,360.0,1026.0,430.0,1080.0,True,5,5
1_79,1,400.0,980.0,545.0,1080.0,True,3,3
1_80,1,1600.0,780.0,1920.0,1080.0,True,5,5
1_80,1,886.0,152.0,1187.0,520.0,True,1,1
1_80,1,890.0,0.0,1185.0,377.0,True,5,5
1_80,1,475.0,1024.0,608.0,1080.0,True,7,7
1_80,1,892.0,0.0,1195.0,444.0,True,2,2
1_80,1,1665.0,787.0,1920.0,1080.0,True,2,2
1_81,1,1629.0,815.0,1919.0,1080.0,True,5,5
1_81,1,899.0,0.0,1216.0,400.0,True,5,5
1_81,1,1704.0,825.0,1920.0,1080.0,True,2,2
1_81,1,910.0,3.0,1203.0,487.0,True,2,2
1_81,1,899.0,215.0,1209.0,566.0,True,1,1
1_82,1,923.0,259.0,1260.0,639.0,True,1,1
1_82,1,949.0,49.0,1258.0,547.0,True,2,2
1_82,1,950.0,0.0,1242.0,464.0,True,5,5
1_82,1,1701.0,873.0,1920.0,1080.0,True,5,5
1_82,1,1772.0,895.0,1920.0,1080.0,True,2,2
1_83,1,939.0,307.0,1276.0,684.0,True,1,1
1_83,1,959.0,84.0,1259.0,590.0,True,2,2
1_83,1,1752.0,913.0,1920.0,1080.0,True,5,5
1_83,1,940.0,23.0,1260.0,507.0,True,5,5
1_84,1,966.0,377.0,1318.0,758.0,True,1,1
1_84,1,979.0,145.0,1301.0,662.0,True,2,2
1_84,1,969.0,77.0,1291.0,581.0,True,5,5
1_84,1,1865.0,976.0,1920.0,1080.0,True,5,5
1_85,1,1001.0,184.0,1336.0,713.0,True,2,2
1_85,1,985.0,423.0,1341.0,809.0,True,1,1
1_85,1,984.0,114.0,1295.0,660.0,True,5,5
1_86,1,1013.0,494.0,1381.0,889.0,True,1,1
1_86,1,1021.0,245.0,1366.0,789.0,True,2,2
1_86,1,1032.0,173.0,1343.0,719.0,True,5,5
1_87,1,1036.0,286.0,1398.0,840.0,True,2,2
1_87,1,1031.0,541.0,1402.0,949.0,True,1,1
1_88,1,1062.0,348.0,1435.0,919.0,True,2,2
1_88,1,1053.0,555.0,1438.0,1035.0,True,1,1
1_89,1,1083.0,308.0,1436.0,888.0,True,5,5
1_89,1,1071.0,610.0,1465.0,1080.0,True,1,1
1_89,1,1074.0,388.0,1456.0,980.0,True,2,2
1_90,1,1098.0,459.0,1493.0,1058.0,True,2,2
1_90,1,1087.0,737.0,1498.0,1080.0,True,1,1
1_90,1,1109.0,375.0,1469.0,1043.0,True,5,5
1_91,1,1110.0,508.0,1507.0,1080.0,True,2,2
1_91,1,1097.0,708.0,1519.0,1077.0,True,1,1
1_91,1,1130.0,420.0,1492.0,1022.0,True,5,5
1_92,1,1147.0,485.0,1518.0,1080.0,True,5,5
1_92,1,1127.0,578.0,1539.0,1080.0,True,2,2
1_92,1,1120.0,783.0,1547.0,1080.0,True,1,1
1_93,1,1165.0,531.0,1538.0,1080.0,True,5,5
1_93,1,1135.0,627.0,1555.0,1080.0,True,2,2
1_93,1,1120.0,845.0,1572.0,1080.0,True,1,1
1_94,1,1178.0,602.0,1563.0,1080.0,True,5,5
1_94,1,1137.0,937.0,1594.0,1080.0,True,1,1
1_94,1,1137.0,708.0,1580.0,1080.0,True,2,2
1_95,1,1175.0,654.0,1575.0,1080.0,True,5,5
1_95,1,1154.0,1001.0,1558.0,1080.0,True,1,1
1_95,1,1142.0,764.0,1557.0,1080.0,True,2,2
1_96,1,1157.0,851.0,1543.0,1080.0,True,2,2
1_96,1,1202.0,738.0,1596.0,1080.0,True,5,5
1_97,1,1185.0,914.0,1510.0,1080.0,True,2,2
1_97,1,1184.0,795.0,1606.0,1080.0,True,5,5
1_98,1,1233.0,1005.0,1419.0,1080.0,True,2,2
1_98,1,1211.0,879.0,1578.0,1080.0,True,5,5
1_99,1,1327.0,937.0,1475.0,1080.0,True,5,5
1_100,1,1327.0,1035.0,1458.0,1080.0,True,5,5
1_104,1,729.0,91.0,863.0,369.0,True,1,1
1_105,1,672.0,96.0,858.0,423.0,True,1,1
1_106,1,636.0,91.0,876.0,455.0,True,1,1
1_107,1,604.0,109.0,851.0,479.0,True,1,1
1_108,1,571.0,140.0,853.0,520.0,True,1,1
1_109,1,550.0,151.0,850.0,539.0,True,1,1
1_110,1,510.0,177.0,847.0,576.0,True,1,1
1_111,1,486.0,203.0,850.0,595.0,True,1,1
1_112,1,449.0,235.0,801.0,644.0,True,1,1
1_113,1,429.0,263.0,790.0,664.0,True,1,1
1_114,1,367.0,305.0,763.0,711.0,True,1,1
1_115,1,363.0,318.0,749.0,736.0,True,1,1
1_116,1,361.0,128.0,728.0,652.0,True,2,2
1_116,1,352.0,357.0,732.0,782.0,True,1,1
1_117,1,324.0,147.0,714.0,679.0,True,2,2
1_117,1,330.0,373.0,710.0,813.0,True,1,1
1_118,1,300.0,420.0,688.0,861.0,True,1,1
1_118,1,572.0,127.0,857.0,474.0,True,1,1
1_118,1,302.0,179.0,692.0,733.0,True,2,2
1_119,1,288.0,446.0,679.0,888.0,True,1,1
1_119,1,550.0,130.0,859.0,494.0,True,1,1
1_119,1,284.0,201.0,683.0,753.0,True,2,2
1_120,1,267.0,239.0,668.0,794.0,True,2,2
1_120,1,513.0,174.0,839.0,498.0,True,1,1
1_120,1,270.0,486.0,667.0,933.0,True,1,1
1_121,1,255.0,510.0,654.0,969.0,True,1,1
1_121,1,246.0,261.0,653.0,832.0,True,2,2
1_121,1,484.0,195.0,821.0,522.0,True,1,1
1_122,1,780.0,77.0,882.0,335.0,True,1,1
1_122,1,456.0,232.0,803.0,580.0,True,1,1
1_122,1,234.0,295.0,653.0,881.0,True,2,2
1_122,1,238.0,557.0,651.0,1019.0,True,1,1
1_123,1,218.0,320.0,643.0,913.0,True,2,2
1_123,1,436.0,266.0,783.0,603.0,True,1,1
1_123,1,761.0,81.0,878.0,365.0,True,1,1
1_123,1,226.0,582.0,644.0,1052.0,True,1,1
1_124,1,208.0,623.0,645.0,1080.0,True,1,1
1_124,1,365.0,292.0,758.0,661.0,True,1,1
1_124,1,731.0,58.0,892.0,479.0,True,1,1
1_124,1,204.0,358.0,643.0,948.0,True,2,2
1_125,1,701.0,109.0,899.0,513.0,True,1,1
1_125,1,204.0,655.0,630.0,1080.0,True,1,1
1_125,1,199.0,381.0,629.0,993.0,True,2,2
1_125,1,362.0,322.0,753.0,684.0,True,1,1
1_125,1,392.0,94.0,753.0,603.0,True,2,2
1_126,1,678.0,103.0,888.0,556.0,True,1,1
1_126,1,189.0,697.0,625.0,1080.0,True,1,1
1_126,1,368.0,129.0,719.0,645.0,True,2,2
1_126,1,370.0,365.0,739.0,716.0,True,1,1
1_126,1,191.0,420.0,628.0,1080.0,True,2,2
1_127,1,349.0,401.0,726.0,777.0,True,1,1
1_127,1,627.0,108.0,962.0,584.0,True,1,1
1_127,1,182.0,727.0,625.0,1077.0,True,1,1
1_127,1,346.0,149.0,727.0,679.0,True,2,2
1_127,1,169.0,446.0,624.0,1080.0,True,2,2
1_128,1,327.0,428.0,689.0,831.0,True,1,1
1_128,1,328.0,186.0,691.0,582.0,True,2,2
1_128,1,172.0,786.0,626.0,1080.0,True,1,1
1_128,1,603.0,148.0,903.0,630.0,True,1,1
1_128,1,159.0,489.0,624.0,1080.0,True,2,2
1_129,1,158.0,812.0,624.0,1080.0,True,1,1
1_129,1,309.0,208.0,698.0,747.0,True,2,2
1_129,1,153.0,517.0,625.0,1080.0,True,2,2
1_129,1,306.0,456.0,691.0,828.0,True,1,1
1_129,1,587.0,169.0,903.0,663.0,True,1,1
1_130,1,276.0,247.0,682.0,801.0,True,2,2
1_130,1,563.0,207.0,928.0,715.0,True,1,1
1_130,1,141.0,561.0,621.0,1080.0,True,2,2
1_130,1,153.0,859.0,622.0,1080.0,True,1,1
1_130,1,601.0,95.0,914.0,543.0,True,3,3
1_130,1,279.0,508.0,665.0,844.0,True,1,1
1_131,1,233.0,274.0,669.0,838.0,True,2,2
1_131,1,548.0,233.0,936.0,730.0,True,1,1
1_131,1,587.0,126.0,913.0,575.0,True,3,3
1_131,1,237.0,532.0,667.0,843.0,True,1,1
1_131,1,146.0,899.0,621.0,1080.0,True,1,1
1_131,1,135.0,588.0,621.0,1080.0,True,2,2
1_132,1,231.0,305.0,640.0,881.0,True,2,2
1_132,1,135.0,941.0,624.0,1080.0,True,1,1
1_132,1,120.0,635.0,618.0,1080.0,True,2,2
1_132,1,564.0,162.0,902.0,648.0,True,3,3
1_132,1,519.0,271.0,911.0,782.0,True,1,1
1_132,1,233.0,574.0,643.0,938.0,True,1,1
1_133,1,547.0,180.0,902.0,677.0,True,3,3
1_133,1,107.0,666.0,610.0,1080.0,True,2,2
1_133,1,209.0,332.0,631.0,914.0,True,2,2
1_133,1,507.0,298.0,904.0,819.0,True,1,1
1_133,1,211.0,605.0,632.0,957.0,True,1,1
1_133,1,118.0,977.0,610.0,1080.0,True,1,1
1_134,1,197.0,652.0,602.0,964.0,True,1,1
1_134,1,96.0,710.0,610.0,1080.0,True,2,2
1_134,1,529.0,217.0,873.0,724.0,True,3,3
1_134,1,200.0,378.0,603.0,926.0,True,2,2
1_134,1,95.0,1024.0,610.0,1080.0,True,1,1
1_134,1,487.0,338.0,871.0,860.0,True,1,1
1_135,1,95.0,740.0,596.0,1080.0,True,2,2
1_135,1,160.0,402.0,599.0,958.0,True,2,2
1_135,1,515.0,244.0,880.0,752.0,True,3,3
1_135,1,473.0,359.0,881.0,899.0,True,1,1
1_135,1,160.0,659.0,600.0,1080.0,True,1,1
1_136,1,501.0,286.0,877.0,800.0,True,3,3
1_136,1,105.0,787.0,575.0,1080.0,True,2,2
1_136,1,127.0,442.0,574.0,986.0,True,2,2
1_136,1,455.0,382.0,873.0,951.0,True,1,1
1_136,1,126.0,723.0,572.0,1080.0,True,1,1
1_137,1,448.0,428.0,897.0,995.0,True,1,1
1_137,1,100.0,466.0,560.0,1018.0,True,2,2
1_137,1,100.0,774.0,557.0,1080.0,True,1,1
1_137,1,485.0,308.0,866.0,824.0,True,3,3
1_137,1,125.0,818.0,541.0,1080.0,True,2,2
1_138,1,68.0,516.0,536.0,1080.0,True,2,2
1_138,1,426.0,456.0,868.0,1036.0,True,1,1
1_138,1,135.0,872.0,496.0,1080.0,True,2,2
1_138,1,483.0,347.0,863.0,875.0,True,3,3
1_138,1,69.0,820.0,533.0,1080.0,True,1,1
1_139,1,478.0,367.0,857.0,910.0,True,3,3
1_139,1,43.0,553.0,526.0,1080.0,True,2,2
1_139,1,42.0,858.0,526.0,1080.0,True,1,1
1_139,1,164.0,904.0,461.0,1080.0,True,2,2
1_139,1,410.0,471.0,862.0,1074.0,True,1,1
1_140,1,403.0,534.0,865.0,1080.0,True,1,1
1_140,1,450.0,405.0,848.0,956.0,True,3,3
1_140,1,198.0,959.0,390.0,1080.0,True,2,2
1_140,1,0.0,800.0,506.0,1080.0,True,1,1
1_140,1,12.0,595.0,507.0,1080.0,True,2,2
1_141,1,185.0,990.0,395.0,1080.0,True,2,2
1_141,1,445.0,428.0,852.0,992.0,True,3,3
1_141,1,397.0,570.0,855.0,1080.0,True,1,1
1_141,1,0.0,631.0,493.0,1080.0,True,2,2
1_141,1,0.0,828.0,489.0,1080.0,True,1,1
1_142,1,0.0,666.0,478.0,1080.0,True,2,2
1_142,1,428.0,470.0,844.0,1044.0,True,3,3
1_142,1,365.0,608.0,860.0,1080.0,True,1,1
1_142,1,0.0,984.0,494.0,1080.0,True,1,1
1_143,1,0.0,1025.0,466.0,1080.0,True,1,1
1_143,1,361.0,638.0,860.0,1080.0,True,1,1
1_143,1,423.0,497.0,824.0,1080.0,True,3,3
1_143,1,0.0,706.0,460.0,1080.0,True,2,2
1_144,1,2.0,752.0,400.0,1080.0,True,2,2
1_144,1,410.0,531.0,811.0,1080.0,True,3,3
1_144,1,344.0,689.0,859.0,1080.0,True,1,1
1_145,1,398.0,561.0,803.0,1080.0,True,3,3
1_145,1,343.0,718.0,862.0,1080.0,True,1,1
1_145,1,0.0,785.0,385.0,1080.0,True,2,2
1_146,1,327.0,769.0,860.0,1080.0,True,1,1
1_146,1,386.0,601.0,811.0,1080.0,True,3,3
1_146,1,0.0,832.0,369.0,1080.0,True,2,2
1_146,1,917.0,0.0,1158.0,200.0,True,1,1
1_147,1,0.0,863.0,342.0,1080.0,True,2,2
1_147,1,319.0,800.0,857.0,1080.0,True,1,1
1_147,1,375.0,640.0,811.0,1080.0,True,3,3
1_147,1,884.0,0.0,1118.0,229.0,True,1,1
1_148,1,810.0,0.0,1091.0,258.0,True,1,1
1_148,1,363.0,693.0,806.0,1080.0,True,3,3
1_148,1,0.0,921.0,311.0,1080.0,True,2,2
1_148,1,303.0,851.0,857.0,1080.0,True,1,1
1_149,1,801.0,0.0,1071.0,274.0,True,1,1
1_149,1,361.0,721.0,804.0,1080.0,True,3,3
1_149,1,59.0,954.0,251.0,1080.0,True,2,2
1_149,1,341.0,952.0,789.0,1080.0,True,1,1
1_150,1,791.0,0.0,1068.0,311.0,True,1,1
1_150,1,42.0,1015.0,246.0,1080.0,True,2,2
1_150,1,357.0,765.0,800.0,1080.0,True,3,3
1_150,1,335.0,968.0,795.0,1080.0,True,1,1
1_151,1,44.0,1041.0,231.0,1080.0,True,2,2
1_151,1,276.0,973.0,863.0,1080.0,True,1,1
1_151,1,777.0,0.0,1049.0,337.0,True,1,1
1_151,1,337.0,798.0,803.0,1080.0,True,3,3
1_152,1,265.0,1022.0,865.0,1080.0,True,1,1
1_152,1,360.0,847.0,786.0,1080.0,True,3,3
1_153,1,372.0,879.0,770.0,1080.0,True,3,3
1_154,1,417.0,925.0,725.0,1080.0,True,3,3
1_155,1,494.0,958.0,625.0,1080.0,True,3,3
1_156,1,480.0,1002.0,611.0,1080.0,True,3,3
1_157,1,574.0,130.0,899.0,512.0,True,1,1
1_157,1,470.0,1034.0,608.0,1080.0,True,3,3
1_158,1,523.0,133.0,870.0,559.0,True,1,1
1_159,1,493.0,149.0,853.0,574.0,True,1,1
1_160,1,467.0,188.0,832.0,609.0,True,1,1
1_161,1,437.0,201.0,808.0,627.0,True,1,1
1_162,1,396.0,236.0,780.0,663.0,True,1,1
1_163,1,376.0,256.0,761.0,686.0,True,1,1
1_164,1,374.0,107.0,738.0,639.0,True,2,2
1_164,1,342.0,293.0,735.0,723.0,True,1,1
1_165,1,322.0,313.0,717.0,744.0,True,1,1
1_165,1,349.0,132.0,710.0,664.0,True,2,2
1_166,1,288.0,349.0,692.0,760.0,True,1,1
1_166,1,307.0,156.0,676.0,721.0,True,2,2
1_167,1,284.0,181.0,668.0,730.0,True,2,2
1_167,1,1858.0,26.0,1920.0,278.0,True,1,1
1_167,1,256.0,368.0,673.0,784.0,True,1,1
1_168,1,1849.0,9.0,1920.0,313.0,True,2,2
1_168,1,1816.0,64.0,1920.0,370.0,True,1,1
1_168,1,251.0,209.0,634.0,776.0,True,2,2
1_168,1,234.0,403.0,650.0,820.0,True,1,1
1_169,1,208.0,428.0,633.0,843.0,True,1,1
1_169,1,1787.0,88.0,1920.0,411.0,True,1,1
1_169,1,246.0,228.0,621.0,803.0,True,2,2
1_169,1,1808.0,17.0,1920.0,365.0,True,2,2
1_170,1,211.0,258.0,605.0,840.0,True,2,2
1_170,1,183.0,461.0,615.0,864.0,True,1,1
1_170,1,1747.0,122.0,1920.0,530.0,True,1,1
1_170,1,1799.0,1.0,1920.0,443.0,True,2,2
1_171,1,166.0,477.0,599.0,877.0,True,1,1
1_171,1,1777.0,0.0,1920.0,475.0,True,2,2
1_171,1,1769.0,196.0,1920.0,566.0,True,1,1
1_171,1,208.0,274.0,589.0,871.0,True,2,2
1_172,1,1724.0,31.0,1920.0,527.0,True,2,2
1_172,1,147.0,508.0,590.0,916.0,True,1,1
1_172,1,1724.0,31.0,1920.0,527.0,True,2,2
1_172,1,171.0,305.0,577.0,911.0,True,2,2
1_172,1,1707.0,210.0,1920.0,609.0,True,1,1
1_172,1,147.0,508.0,590.0,916.0,True,1,1
1_172,1,1707.0,210.0,1920.0,609.0,True,1,1
1_172,1,171.0,305.0,577.0,911.0,True,2,2
1_173,1,159.0,323.0,569.0,923.0,True,2,2
1_173,1,1689.0,58.0,1920.0,559.0,True,2,2
1_173,1,1664.0,223.0,1920.0,649.0,True,1,1
1_173,1,128.0,528.0,576.0,956.0,True,1,1
1_174,1,109.0,565.0,568.0,969.0,True,1,1
1_174,1,1659.0,98.0,1920.0,605.0,True,2,2
1_174,1,1630.0,262.0,1920.0,656.0,True,1,1
1_174,1,147.0,353.0,558.0,970.0,True,2,2
1_175,1,1646.0,118.0,1920.0,648.0,True,2,2
1_175,1,122.0,371.0,548.0,990.0,True,2,2
1_175,1,100.0,585.0,565.0,996.0,True,1,1
1_175,1,1611.0,294.0,1920.0,665.0,True,1,1
1_176,1,111.0,396.0,541.0,1026.0,True,2,2
1_176,1,1590.0,191.0,1920.0,666.0,True,2,2
1_176,1,87.0,609.0,553.0,1080.0,True,1,1
1_176,1,798.0,0.0,965.0,320.0,True,2,2
1_176,1,801.0,39.0,966.0,408.0,True,1,1
1_176,1,1590.0,333.0,1920.0,670.0,True,1,1
1_177,1,788.0,87.0,968.0,450.0,True,1,1
1_177,1,1577.0,365.0,1920.0,673.0,True,1,1
1_177,1,1601.0,187.0,1920.0,671.0,True,2,2
1_177,1,83.0,634.0,555.0,1080.0,True,1,1
1_177,1,111.0,417.0,542.0,1063.0,True,2,2
1_177,1,786.0,0.0,968.0,346.0,True,2,2
1_178,1,1589.0,215.0,1920.0,675.0,True,2,2
1_178,1,78.0,661.0,556.0,1080.0,True,1,1
1_178,1,740.0,113.0,997.0,487.0,True,1,1
1_178,1,1568.0,407.0,1920.0,671.0,True,1,1
1_178,1,114.0,441.0,549.0,1080.0,True,2,2
1_179,1,105.0,457.0,549.0,1080.0,True,2,2
1_179,1,73.0,679.0,556.0,1080.0,True,1,1
1_179,1,1586.0,245.0,1920.0,674.0,True,2,2
1_179,1,1564.0,444.0,1920.0,669.0,True,1,1
1_179,1,695.0,133.0,919.0,510.0,True,1,1
1_180,1,640.0,163.0,912.0,551.0,True,1,1
1_180,1,1579.0,290.0,1920.0,675.0,True,2,2
1_180,1,91.0,481.0,540.0,1080.0,True,2,2
1_180,1,63.0,700.0,549.0,1080.0,True,1,1
1_180,1,1559.0,482.0,1920.0,668.0,True,1,1
1_181,1,613.0,189.0,904.0,581.0,True,1,1
1_181,1,1591.0,316.0,1920.0,673.0,True,5,5
1_181,1,1560.0,513.0,1920.0,675.0,True,1,1
1_181,1,1586.0,321.0,1920.0,674.0,True,2,2
1_181,1,61.0,717.0,546.0,1080.0,True,1,1
1_181,1,95.0,496.0,548.0,1080.0,True,2,2
1_182,1,1566.0,556.0,1920.0,676.0,True,1,1
1_182,1,42.0,744.0,547.0,1080.0,True,1,1
1_182,1,558.0,222.0,882.0,621.0,True,1,1
1_182,1,1593.0,356.0,1920.0,671.0,True,2,2
1_182,1,1618.0,353.0,1920.0,670.0,True,5,5
1_182,1,91.0,521.0,541.0,1080.0,True,2,2
1_183,1,1657.0,383.0,1920.0,670.0,True,5,5
1_183,1,44.0,762.0,547.0,1080.0,True,1,1
1_183,1,1570.0,587.0,1920.0,674.0,True,1,1
1_183,1,527.0,249.0,841.0,656.0,True,1,1
1_183,1,83.0,537.0,540.0,1080.0,True,2,2
1_183,1,1594.0,385.0,1920.0,673.0,True,2,2
1_184,1,1624.0,422.0,1920.0,672.0,True,2,2
1_184,1,486.0,289.0,831.0,692.0,True,1,1
1_184,1,1582.0,630.0,1920.0,674.0,True,1,1
1_184,1,1686.0,431.0,1920.0,670.0,True,5,5
1_184,1,75.0,559.0,531.0,1080.0,True,2,2
1_184,1,34.0,781.0,544.0,1080.0,True,1,1
1_185,1,32.0,795.0,531.0,1080.0,True,1,1
1_185,1,449.0,307.0,802.0,724.0,True,1,1
1_185,1,68.0,571.0,527.0,1080.0,True,2,2
1_185,1,1645.0,450.0,1920.0,670.0,True,2,2
1_185,1,1696.0,445.0,1920.0,667.0,True,5,5
1_186,1,18.0,815.0,520.0,1080.0,True,1,1
1_186,1,1684.0,488.0,1920.0,667.0,True,2,2
1_186,1,418.0,138.0,772.0,653.0,True,2,2
1_186,1,416.0,345.0,774.0,725.0,True,1,1
1_186,1,51.0,585.0,514.0,1080.0,True,2,2
1_187,1,1719.0,509.0,1920.0,667.0,True,2,2
1_187,1,41.0,597.0,519.0,1080.0,True,2,2
1_187,1,8.0,834.0,521.0,1080.0,True,1,1
1_187,1,398.0,155.0,753.0,670.0,True,2,2
1_187,1,394.0,373.0,755.0,793.0,True,1,1
1_188,1,360.0,189.0,723.0,714.0,True,2,2
1_188,1,25.0,616.0,497.0,1079.0,True,2,2
1_188,1,0.0,854.0,514.0,1078.0,True,1,1
1_188,1,1813.0,546.0,1920.0,658.0,True,2,2
1_188,1,355.0,411.0,723.0,846.0,True,1,1
1_189,1,21.0,626.0,501.0,1080.0,True,2,2
1_189,1,0.0,866.0,509.0,1080.0,True,1,1
1_189,1,342.0,209.0,706.0,747.0,True,2,2
1_189,1,337.0,435.0,710.0,858.0,True,1,1
1_189,1,1834.0,561.0,1920.0,661.0,True,2,2
1_190,1,1862.0,615.0,1920.0,657.0,True,2,2
1_190,1,301.0,243.0,681.0,779.0,True,2,2
1_190,1,0.0,884.0,500.0,1080.0,True,1,1
1_190,1,13.0,642.0,485.0,1080.0,True,2,2
1_190,1,303.0,469.0,678.0,859.0,True,1,1
1_191,1,291.0,264.0,673.0,798.0,True,2,2
1_191,1,294.0,486.0,671.0,856.0,True,1,1
1_191,1,0.0,899.0,506.0,1080.0,True,1,1
1_191,1,13.0,651.0,491.0,1080.0,True,2,2
1_192,1,0.0,917.0,504.0,1080.0,True,1,1
1_192,1,271.0,522.0,652.0,907.0,True,1,1
1_192,1,268.0,290.0,654.0,834.0,True,2,2
1_192,1,10.0,666.0,497.0,1080.0,True,2,2
1_193,1,260.0,308.0,645.0,866.0,True,2,2
1_193,1,0.0,919.0,501.0,1080.0,True,1,1
1_193,1,250.0,546.0,646.0,897.0,True,1,1
1_193,1,7.0,677.0,492.0,1080.0,True,2,2
